"sep=,"
CRUD/Entity,,,,Functionalities,,DET,RET/FTR,,UFP,,,,FP,=SOMMA(N2:N1000),,,,,,
Modifica Order,,,ADD,EI,,5,2,=SE(E12="EI";P12;SE(E12="EO";Q12;SE(E12="ILF";T12;SE(E12="EIF";U12;SE(E12="EQ";SE(O12="I";R12;SE(O12="O";S12;"NC"));SE(E12="";"NC")))))),=SE(E12="EO";SE(I12="A";7;SE(I12="M";5;SE(I12="B";4;"NC")));SE(E12="EI";SE(I12="A";6;SE(I12="M";4;SE(I12="B";3;"NC")));SE(E12="EQ";SE(I12="A";6;SE(I12="M";4;SE(I12="B";3;"NC")));SE(E12="ILF";SE(I12="A";15;SE(I12="M";10;SE(I12="B";7;"NC")));SE(E12="EIF";SE(I12="A";10;SE(I12="M";7;SE(I12="B";5;"NC")));""))))),,,,=SE(J12="";"";SE(J12="NC";"";SE(L12="";1;L12)*J12)),O,=SE(E12="EI";SE(H12>2;SE(G12>4;"A";"M");SE(H12=2;SE(G12>15;"A";SE(G12>4;"M";"B"));SE(G12>15;"M";"B")));"NC"),=SE(E12="EO";SE(H12>3;SE(G12>5;"A";"M");SE(H12>1;SE(G12>19;"A";SE(G12>5;"M";"B"));SE(G12>19;"M";"B")));"NC"),=SE(E12="EQ";SE(O12="I";Q12(H12>2;SE(G12>4;"A";"M");SE(H12=2;SE(G12>15;"A";SE(G12>4;"M";"B"));SE(G12>15;"M";"B")));"NC")),=SE(E12="EQ";SE(O12="O";SE(H12>3;SE(G12>5;"A";"M");SE(H12>1;SE(G12>19;"A";SE(G12>5;"M";"B"));SE(G12>19;"M";"B")));"NC")),=SE(E12="ILF";SE(H12>5;SE(G12>19;"A";"M");SE(H12>1;SE(G12>50;"A";SE(G12>19;"M";"B"));SE(H12=1;SE(G12>50;"M";"B");"")))),=SE(E12="EIF";SE(H12>5;SE(G12>19;"A";"M");SE(H12>1;SE(G12>50;"A";SE(G12>19;"M";"B"));SE(H12=1;SE(G12>50;"M";"B");""))))
Visualizza Order,,,ADD,EQ,,6,2,=SE(E13="EI";P13;SE(E13="EO";Q13;SE(E13="ILF";T13;SE(E13="EIF";U13;SE(E13="EQ";SE(O13="I";R13;SE(O13="O";S13;"NC"));SE(E13="";"NC")))))),=SE(E13="EO";SE(I13="A";7;SE(I13="M";5;SE(I13="B";4;"NC")));SE(E13="EI";SE(I13="A";6;SE(I13="M";4;SE(I13="B";3;"NC")));SE(E13="EQ";SE(I13="A";6;SE(I13="M";4;SE(I13="B";3;"NC")));SE(E13="ILF";SE(I13="A";15;SE(I13="M";10;SE(I13="B";7;"NC")));SE(E13="EIF";SE(I13="A";10;SE(I13="M";7;SE(I13="B";5;"NC")));""))))),,,,=SE(J13="";"";SE(J13="NC";"";SE(L13="";1;L13)*J13)),O,=SE(E13="EI";SE(H13>2;SE(G13>4;"A";"M");SE(H13=2;SE(G13>15;"A";SE(G13>4;"M";"B"));SE(G13>15;"M";"B")));"NC"),=SE(E13="EO";SE(H13>3;SE(G13>5;"A";"M");SE(H13>1;SE(G13>19;"A";SE(G13>5;"M";"B"));SE(G13>19;"M";"B")));"NC"),=SE(E13="EQ";SE(O13="I";Q13(H13>2;SE(G13>4;"A";"M");SE(H13=2;SE(G13>15;"A";SE(G13>4;"M";"B"));SE(G13>15;"M";"B")));"NC")),=SE(E13="EQ";SE(O13="O";SE(H13>3;SE(G13>5;"A";"M");SE(H13>1;SE(G13>19;"A";SE(G13>5;"M";"B"));SE(G13>19;"M";"B")));"NC")),=SE(E13="ILF";SE(H13>5;SE(G13>19;"A";"M");SE(H13>1;SE(G13>50;"A";SE(G13>19;"M";"B"));SE(H13=1;SE(G13>50;"M";"B");"")))),=SE(E13="EIF";SE(H13>5;SE(G13>19;"A";"M");SE(H13>1;SE(G13>50;"A";SE(G13>19;"M";"B"));SE(H13=1;SE(G13>50;"M";"B");""))))
Elimina Order,,,ADD,EI,,2,1,=SE(E14="EI";P14;SE(E14="EO";Q14;SE(E14="ILF";T14;SE(E14="EIF";U14;SE(E14="EQ";SE(O14="I";R14;SE(O14="O";S14;"NC"));SE(E14="";"NC")))))),=SE(E14="EO";SE(I14="A";7;SE(I14="M";5;SE(I14="B";4;"NC")));SE(E14="EI";SE(I14="A";6;SE(I14="M";4;SE(I14="B";3;"NC")));SE(E14="EQ";SE(I14="A";6;SE(I14="M";4;SE(I14="B";3;"NC")));SE(E14="ILF";SE(I14="A";15;SE(I14="M";10;SE(I14="B";7;"NC")));SE(E14="EIF";SE(I14="A";10;SE(I14="M";7;SE(I14="B";5;"NC")));""))))),,,,=SE(J14="";"";SE(J14="NC";"";SE(L14="";1;L14)*J14)),O,=SE(E14="EI";SE(H14>2;SE(G14>4;"A";"M");SE(H14=2;SE(G14>15;"A";SE(G14>4;"M";"B"));SE(G14>15;"M";"B")));"NC"),=SE(E14="EO";SE(H14>3;SE(G14>5;"A";"M");SE(H14>1;SE(G14>19;"A";SE(G14>5;"M";"B"));SE(G14>19;"M";"B")));"NC"),=SE(E14="EQ";SE(O14="I";Q14(H14>2;SE(G14>4;"A";"M");SE(H14=2;SE(G14>15;"A";SE(G14>4;"M";"B"));SE(G14>15;"M";"B")));"NC")),=SE(E14="EQ";SE(O14="O";SE(H14>3;SE(G14>5;"A";"M");SE(H14>1;SE(G14>19;"A";SE(G14>5;"M";"B"));SE(G14>19;"M";"B")));"NC")),=SE(E14="ILF";SE(H14>5;SE(G14>19;"A";"M");SE(H14>1;SE(G14>50;"A";SE(G14>19;"M";"B"));SE(H14=1;SE(G14>50;"M";"B");"")))),=SE(E14="EIF";SE(H14>5;SE(G14>19;"A";"M");SE(H14>1;SE(G14>50;"A";SE(G14>19;"M";"B"));SE(H14=1;SE(G14>50;"M";"B");""))))
Elenca Order,,,ADD,EQ,,7,3,=SE(E15="EI";P15;SE(E15="EO";Q15;SE(E15="ILF";T15;SE(E15="EIF";U15;SE(E15="EQ";SE(O15="I";R15;SE(O15="O";S15;"NC"));SE(E15="";"NC")))))),=SE(E15="EO";SE(I15="A";7;SE(I15="M";5;SE(I15="B";4;"NC")));SE(E15="EI";SE(I15="A";6;SE(I15="M";4;SE(I15="B";3;"NC")));SE(E15="EQ";SE(I15="A";6;SE(I15="M";4;SE(I15="B";3;"NC")));SE(E15="ILF";SE(I15="A";15;SE(I15="M";10;SE(I15="B";7;"NC")));SE(E15="EIF";SE(I15="A";10;SE(I15="M";7;SE(I15="B";5;"NC")));""))))),,,,=SE(J15="";"";SE(J15="NC";"";SE(L15="";1;L15)*J15)),O,=SE(E15="EI";SE(H15>2;SE(G15>4;"A";"M");SE(H15=2;SE(G15>15;"A";SE(G15>4;"M";"B"));SE(G15>15;"M";"B")));"NC"),=SE(E15="EO";SE(H15>3;SE(G15>5;"A";"M");SE(H15>1;SE(G15>19;"A";SE(G15>5;"M";"B"));SE(G15>19;"M";"B")));"NC"),=SE(E15="EQ";SE(O15="I";Q15(H15>2;SE(G15>4;"A";"M");SE(H15=2;SE(G15>15;"A";SE(G15>4;"M";"B"));SE(G15>15;"M";"B")));"NC")),=SE(E15="EQ";SE(O15="O";SE(H15>3;SE(G15>5;"A";"M");SE(H15>1;SE(G15>19;"A";SE(G15>5;"M";"B"));SE(G15>19;"M";"B")));"NC")),=SE(E15="ILF";SE(H15>5;SE(G15>19;"A";"M");SE(H15>1;SE(G15>50;"A";SE(G15>19;"M";"B"));SE(H15=1;SE(G15>50;"M";"B");"")))),=SE(E15="EIF";SE(H15>5;SE(G15>19;"A";"M");SE(H15>1;SE(G15>50;"A";SE(G15>19;"M";"B"));SE(H15=1;SE(G15>50;"M";"B");""))))
Inserisci Order per Order Item,,,ADD,EI,,6,2,=SE(E16="EI";P16;SE(E16="EO";Q16;SE(E16="ILF";T16;SE(E16="EIF";U16;SE(E16="EQ";SE(O16="I";R16;SE(O16="O";S16;"NC"));SE(E16="";"NC")))))),=SE(E16="EO";SE(I16="A";7;SE(I16="M";5;SE(I16="B";4;"NC")));SE(E16="EI";SE(I16="A";6;SE(I16="M";4;SE(I16="B";3;"NC")));SE(E16="EQ";SE(I16="A";6;SE(I16="M";4;SE(I16="B";3;"NC")));SE(E16="ILF";SE(I16="A";15;SE(I16="M";10;SE(I16="B";7;"NC")));SE(E16="EIF";SE(I16="A";10;SE(I16="M";7;SE(I16="B";5;"NC")));""))))),,,,=SE(J16="";"";SE(J16="NC";"";SE(L16="";1;L16)*J16)),O,=SE(E16="EI";SE(H16>2;SE(G16>4;"A";"M");SE(H16=2;SE(G16>15;"A";SE(G16>4;"M";"B"));SE(G16>15;"M";"B")));"NC"),=SE(E16="EO";SE(H16>3;SE(G16>5;"A";"M");SE(H16>1;SE(G16>19;"A";SE(G16>5;"M";"B"));SE(G16>19;"M";"B")));"NC"),=SE(E16="EQ";SE(O16="I";Q16(H16>2;SE(G16>4;"A";"M");SE(H16=2;SE(G16>15;"A";SE(G16>4;"M";"B"));SE(G16>15;"M";"B")));"NC")),=SE(E16="EQ";SE(O16="O";SE(H16>3;SE(G16>5;"A";"M");SE(H16>1;SE(G16>19;"A";SE(G16>5;"M";"B"));SE(G16>19;"M";"B")));"NC")),=SE(E16="ILF";SE(H16>5;SE(G16>19;"A";"M");SE(H16>1;SE(G16>50;"A";SE(G16>19;"M";"B"));SE(H16=1;SE(G16>50;"M";"B");"")))),=SE(E16="EIF";SE(H16>5;SE(G16>19;"A";"M");SE(H16>1;SE(G16>50;"A";SE(G16>19;"M";"B"));SE(H16=1;SE(G16>50;"M";"B");""))))

Order,,,ADD,ILF,,5,1,=SE(E18="EI";P18;SE(E18="EO";Q18;SE(E18="ILF";T18;SE(E18="EIF";U18;SE(E18="EQ";SE(O18="I";R18;SE(O18="O";S18;"NC"));SE(E18="";"NC")))))),=SE(E18="EO";SE(I18="A";7;SE(I18="M";5;SE(I18="B";4;"NC")));SE(E18="EI";SE(I18="A";6;SE(I18="M";4;SE(I18="B";3;"NC")));SE(E18="EQ";SE(I18="A";6;SE(I18="M";4;SE(I18="B";3;"NC")));SE(E18="ILF";SE(I18="A";15;SE(I18="M";10;SE(I18="B";7;"NC")));SE(E18="EIF";SE(I18="A";10;SE(I18="M";7;SE(I18="B";5;"NC")));""))))),,,,=SE(J18="";"";SE(J18="NC";"";SE(L18="";1;L18)*J18)),O,=SE(E18="EI";SE(H18>2;SE(G18>4;"A";"M");SE(H18=2;SE(G18>15;"A";SE(G18>4;"M";"B"));SE(G18>15;"M";"B")));"NC"),=SE(E18="EO";SE(H18>3;SE(G18>5;"A";"M");SE(H18>1;SE(G18>19;"A";SE(G18>5;"M";"B"));SE(G18>19;"M";"B")));"NC"),=SE(E18="EQ";SE(O18="I";Q18(H18>2;SE(G18>4;"A";"M");SE(H18=2;SE(G18>15;"A";SE(G18>4;"M";"B"));SE(G18>15;"M";"B")));"NC")),=SE(E18="EQ";SE(O18="O";SE(H18>3;SE(G18>5;"A";"M");SE(H18>1;SE(G18>19;"A";SE(G18>5;"M";"B"));SE(G18>19;"M";"B")));"NC")),=SE(E18="ILF";SE(H18>5;SE(G18>19;"A";"M");SE(H18>1;SE(G18>50;"A";SE(G18>19;"M";"B"));SE(H18=1;SE(G18>50;"M";"B");"")))),=SE(E18="EIF";SE(H18>5;SE(G18>19;"A";"M");SE(H18>1;SE(G18>50;"A";SE(G18>19;"M";"B"));SE(H18=1;SE(G18>50;"M";"B");""))))

Inserisci Order Item,,,ADD,EI,,4,3,=SE(E20="EI";P20;SE(E20="EO";Q20;SE(E20="ILF";T20;SE(E20="EIF";U20;SE(E20="EQ";SE(O20="I";R20;SE(O20="O";S20;"NC"));SE(E20="";"NC")))))),=SE(E20="EO";SE(I20="A";7;SE(I20="M";5;SE(I20="B";4;"NC")));SE(E20="EI";SE(I20="A";6;SE(I20="M";4;SE(I20="B";3;"NC")));SE(E20="EQ";SE(I20="A";6;SE(I20="M";4;SE(I20="B";3;"NC")));SE(E20="ILF";SE(I20="A";15;SE(I20="M";10;SE(I20="B";7;"NC")));SE(E20="EIF";SE(I20="A";10;SE(I20="M";7;SE(I20="B";5;"NC")));""))))),,,,=SE(J20="";"";SE(J20="NC";"";SE(L20="";1;L20)*J20)),O,=SE(E20="EI";SE(H20>2;SE(G20>4;"A";"M");SE(H20=2;SE(G20>15;"A";SE(G20>4;"M";"B"));SE(G20>15;"M";"B")));"NC"),=SE(E20="EO";SE(H20>3;SE(G20>5;"A";"M");SE(H20>1;SE(G20>19;"A";SE(G20>5;"M";"B"));SE(G20>19;"M";"B")));"NC"),=SE(E20="EQ";SE(O20="I";Q20(H20>2;SE(G20>4;"A";"M");SE(H20=2;SE(G20>15;"A";SE(G20>4;"M";"B"));SE(G20>15;"M";"B")));"NC")),=SE(E20="EQ";SE(O20="O";SE(H20>3;SE(G20>5;"A";"M");SE(H20>1;SE(G20>19;"A";SE(G20>5;"M";"B"));SE(G20>19;"M";"B")));"NC")),=SE(E20="ILF";SE(H20>5;SE(G20>19;"A";"M");SE(H20>1;SE(G20>50;"A";SE(G20>19;"M";"B"));SE(H20=1;SE(G20>50;"M";"B");"")))),=SE(E20="EIF";SE(H20>5;SE(G20>19;"A";"M");SE(H20>1;SE(G20>50;"A";SE(G20>19;"M";"B"));SE(H20=1;SE(G20>50;"M";"B");""))))
Modifica Order Item,,,ADD,EI,,3,3,=SE(E21="EI";P21;SE(E21="EO";Q21;SE(E21="ILF";T21;SE(E21="EIF";U21;SE(E21="EQ";SE(O21="I";R21;SE(O21="O";S21;"NC"));SE(E21="";"NC")))))),=SE(E21="EO";SE(I21="A";7;SE(I21="M";5;SE(I21="B";4;"NC")));SE(E21="EI";SE(I21="A";6;SE(I21="M";4;SE(I21="B";3;"NC")));SE(E21="EQ";SE(I21="A";6;SE(I21="M";4;SE(I21="B";3;"NC")));SE(E21="ILF";SE(I21="A";15;SE(I21="M";10;SE(I21="B";7;"NC")));SE(E21="EIF";SE(I21="A";10;SE(I21="M";7;SE(I21="B";5;"NC")));""))))),,,,=SE(J21="";"";SE(J21="NC";"";SE(L21="";1;L21)*J21)),O,=SE(E21="EI";SE(H21>2;SE(G21>4;"A";"M");SE(H21=2;SE(G21>15;"A";SE(G21>4;"M";"B"));SE(G21>15;"M";"B")));"NC"),=SE(E21="EO";SE(H21>3;SE(G21>5;"A";"M");SE(H21>1;SE(G21>19;"A";SE(G21>5;"M";"B"));SE(G21>19;"M";"B")));"NC"),=SE(E21="EQ";SE(O21="I";Q21(H21>2;SE(G21>4;"A";"M");SE(H21=2;SE(G21>15;"A";SE(G21>4;"M";"B"));SE(G21>15;"M";"B")));"NC")),=SE(E21="EQ";SE(O21="O";SE(H21>3;SE(G21>5;"A";"M");SE(H21>1;SE(G21>19;"A";SE(G21>5;"M";"B"));SE(G21>19;"M";"B")));"NC")),=SE(E21="ILF";SE(H21>5;SE(G21>19;"A";"M");SE(H21>1;SE(G21>50;"A";SE(G21>19;"M";"B"));SE(H21=1;SE(G21>50;"M";"B");"")))),=SE(E21="EIF";SE(H21>5;SE(G21>19;"A";"M");SE(H21>1;SE(G21>50;"A";SE(G21>19;"M";"B"));SE(H21=1;SE(G21>50;"M";"B");""))))
Visualizza Order Item,,,ADD,EQ,,4,3,=SE(E22="EI";P22;SE(E22="EO";Q22;SE(E22="ILF";T22;SE(E22="EIF";U22;SE(E22="EQ";SE(O22="I";R22;SE(O22="O";S22;"NC"));SE(E22="";"NC")))))),=SE(E22="EO";SE(I22="A";7;SE(I22="M";5;SE(I22="B";4;"NC")));SE(E22="EI";SE(I22="A";6;SE(I22="M";4;SE(I22="B";3;"NC")));SE(E22="EQ";SE(I22="A";6;SE(I22="M";4;SE(I22="B";3;"NC")));SE(E22="ILF";SE(I22="A";15;SE(I22="M";10;SE(I22="B";7;"NC")));SE(E22="EIF";SE(I22="A";10;SE(I22="M";7;SE(I22="B";5;"NC")));""))))),,,,=SE(J22="";"";SE(J22="NC";"";SE(L22="";1;L22)*J22)),O,=SE(E22="EI";SE(H22>2;SE(G22>4;"A";"M");SE(H22=2;SE(G22>15;"A";SE(G22>4;"M";"B"));SE(G22>15;"M";"B")));"NC"),=SE(E22="EO";SE(H22>3;SE(G22>5;"A";"M");SE(H22>1;SE(G22>19;"A";SE(G22>5;"M";"B"));SE(G22>19;"M";"B")));"NC"),=SE(E22="EQ";SE(O22="I";Q22(H22>2;SE(G22>4;"A";"M");SE(H22=2;SE(G22>15;"A";SE(G22>4;"M";"B"));SE(G22>15;"M";"B")));"NC")),=SE(E22="EQ";SE(O22="O";SE(H22>3;SE(G22>5;"A";"M");SE(H22>1;SE(G22>19;"A";SE(G22>5;"M";"B"));SE(G22>19;"M";"B")));"NC")),=SE(E22="ILF";SE(H22>5;SE(G22>19;"A";"M");SE(H22>1;SE(G22>50;"A";SE(G22>19;"M";"B"));SE(H22=1;SE(G22>50;"M";"B");"")))),=SE(E22="EIF";SE(H22>5;SE(G22>19;"A";"M");SE(H22>1;SE(G22>50;"A";SE(G22>19;"M";"B"));SE(H22=1;SE(G22>50;"M";"B");""))))
Elimina Order Item,,,ADD,EI,,2,1,=SE(E23="EI";P23;SE(E23="EO";Q23;SE(E23="ILF";T23;SE(E23="EIF";U23;SE(E23="EQ";SE(O23="I";R23;SE(O23="O";S23;"NC"));SE(E23="";"NC")))))),=SE(E23="EO";SE(I23="A";7;SE(I23="M";5;SE(I23="B";4;"NC")));SE(E23="EI";SE(I23="A";6;SE(I23="M";4;SE(I23="B";3;"NC")));SE(E23="EQ";SE(I23="A";6;SE(I23="M";4;SE(I23="B";3;"NC")));SE(E23="ILF";SE(I23="A";15;SE(I23="M";10;SE(I23="B";7;"NC")));SE(E23="EIF";SE(I23="A";10;SE(I23="M";7;SE(I23="B";5;"NC")));""))))),,,,=SE(J23="";"";SE(J23="NC";"";SE(L23="";1;L23)*J23)),O,=SE(E23="EI";SE(H23>2;SE(G23>4;"A";"M");SE(H23=2;SE(G23>15;"A";SE(G23>4;"M";"B"));SE(G23>15;"M";"B")));"NC"),=SE(E23="EO";SE(H23>3;SE(G23>5;"A";"M");SE(H23>1;SE(G23>19;"A";SE(G23>5;"M";"B"));SE(G23>19;"M";"B")));"NC"),=SE(E23="EQ";SE(O23="I";Q23(H23>2;SE(G23>4;"A";"M");SE(H23=2;SE(G23>15;"A";SE(G23>4;"M";"B"));SE(G23>15;"M";"B")));"NC")),=SE(E23="EQ";SE(O23="O";SE(H23>3;SE(G23>5;"A";"M");SE(H23>1;SE(G23>19;"A";SE(G23>5;"M";"B"));SE(G23>19;"M";"B")));"NC")),=SE(E23="ILF";SE(H23>5;SE(G23>19;"A";"M");SE(H23>1;SE(G23>50;"A";SE(G23>19;"M";"B"));SE(H23=1;SE(G23>50;"M";"B");"")))),=SE(E23="EIF";SE(H23>5;SE(G23>19;"A";"M");SE(H23>1;SE(G23>50;"A";SE(G23>19;"M";"B"));SE(H23=1;SE(G23>50;"M";"B");""))))
Elenca Order Item,,,ADD,EQ,,5,4,=SE(E24="EI";P24;SE(E24="EO";Q24;SE(E24="ILF";T24;SE(E24="EIF";U24;SE(E24="EQ";SE(O24="I";R24;SE(O24="O";S24;"NC"));SE(E24="";"NC")))))),=SE(E24="EO";SE(I24="A";7;SE(I24="M";5;SE(I24="B";4;"NC")));SE(E24="EI";SE(I24="A";6;SE(I24="M";4;SE(I24="B";3;"NC")));SE(E24="EQ";SE(I24="A";6;SE(I24="M";4;SE(I24="B";3;"NC")));SE(E24="ILF";SE(I24="A";15;SE(I24="M";10;SE(I24="B";7;"NC")));SE(E24="EIF";SE(I24="A";10;SE(I24="M";7;SE(I24="B";5;"NC")));""))))),,,,=SE(J24="";"";SE(J24="NC";"";SE(L24="";1;L24)*J24)),O,=SE(E24="EI";SE(H24>2;SE(G24>4;"A";"M");SE(H24=2;SE(G24>15;"A";SE(G24>4;"M";"B"));SE(G24>15;"M";"B")));"NC"),=SE(E24="EO";SE(H24>3;SE(G24>5;"A";"M");SE(H24>1;SE(G24>19;"A";SE(G24>5;"M";"B"));SE(G24>19;"M";"B")));"NC"),=SE(E24="EQ";SE(O24="I";Q24(H24>2;SE(G24>4;"A";"M");SE(H24=2;SE(G24>15;"A";SE(G24>4;"M";"B"));SE(G24>15;"M";"B")));"NC")),=SE(E24="EQ";SE(O24="O";SE(H24>3;SE(G24>5;"A";"M");SE(H24>1;SE(G24>19;"A";SE(G24>5;"M";"B"));SE(G24>19;"M";"B")));"NC")),=SE(E24="ILF";SE(H24>5;SE(G24>19;"A";"M");SE(H24>1;SE(G24>50;"A";SE(G24>19;"M";"B"));SE(H24=1;SE(G24>50;"M";"B");"")))),=SE(E24="EIF";SE(H24>5;SE(G24>19;"A";"M");SE(H24>1;SE(G24>50;"A";SE(G24>19;"M";"B"));SE(H24=1;SE(G24>50;"M";"B");""))))

Order Item,,,ADD,ILF,,3,2,=SE(E26="EI";P26;SE(E26="EO";Q26;SE(E26="ILF";T26;SE(E26="EIF";U26;SE(E26="EQ";SE(O26="I";R26;SE(O26="O";S26;"NC"));SE(E26="";"NC")))))),=SE(E26="EO";SE(I26="A";7;SE(I26="M";5;SE(I26="B";4;"NC")));SE(E26="EI";SE(I26="A";6;SE(I26="M";4;SE(I26="B";3;"NC")));SE(E26="EQ";SE(I26="A";6;SE(I26="M";4;SE(I26="B";3;"NC")));SE(E26="ILF";SE(I26="A";15;SE(I26="M";10;SE(I26="B";7;"NC")));SE(E26="EIF";SE(I26="A";10;SE(I26="M";7;SE(I26="B";5;"NC")));""))))),,,,=SE(J26="";"";SE(J26="NC";"";SE(L26="";1;L26)*J26)),O,=SE(E26="EI";SE(H26>2;SE(G26>4;"A";"M");SE(H26=2;SE(G26>15;"A";SE(G26>4;"M";"B"));SE(G26>15;"M";"B")));"NC"),=SE(E26="EO";SE(H26>3;SE(G26>5;"A";"M");SE(H26>1;SE(G26>19;"A";SE(G26>5;"M";"B"));SE(G26>19;"M";"B")));"NC"),=SE(E26="EQ";SE(O26="I";Q26(H26>2;SE(G26>4;"A";"M");SE(H26=2;SE(G26>15;"A";SE(G26>4;"M";"B"));SE(G26>15;"M";"B")));"NC")),=SE(E26="EQ";SE(O26="O";SE(H26>3;SE(G26>5;"A";"M");SE(H26>1;SE(G26>19;"A";SE(G26>5;"M";"B"));SE(G26>19;"M";"B")));"NC")),=SE(E26="ILF";SE(H26>5;SE(G26>19;"A";"M");SE(H26>1;SE(G26>50;"A";SE(G26>19;"M";"B"));SE(H26=1;SE(G26>50;"M";"B");"")))),=SE(E26="EIF";SE(H26>5;SE(G26>19;"A";"M");SE(H26>1;SE(G26>50;"A";SE(G26>19;"M";"B"));SE(H26=1;SE(G26>50;"M";"B");""))))

Inserisci Product,,,ADD,EI,,2,1,=SE(E28="EI";P28;SE(E28="EO";Q28;SE(E28="ILF";T28;SE(E28="EIF";U28;SE(E28="EQ";SE(O28="I";R28;SE(O28="O";S28;"NC"));SE(E28="";"NC")))))),=SE(E28="EO";SE(I28="A";7;SE(I28="M";5;SE(I28="B";4;"NC")));SE(E28="EI";SE(I28="A";6;SE(I28="M";4;SE(I28="B";3;"NC")));SE(E28="EQ";SE(I28="A";6;SE(I28="M";4;SE(I28="B";3;"NC")));SE(E28="ILF";SE(I28="A";15;SE(I28="M";10;SE(I28="B";7;"NC")));SE(E28="EIF";SE(I28="A";10;SE(I28="M";7;SE(I28="B";5;"NC")));""))))),,,,=SE(J28="";"";SE(J28="NC";"";SE(L28="";1;L28)*J28)),O,=SE(E28="EI";SE(H28>2;SE(G28>4;"A";"M");SE(H28=2;SE(G28>15;"A";SE(G28>4;"M";"B"));SE(G28>15;"M";"B")));"NC"),=SE(E28="EO";SE(H28>3;SE(G28>5;"A";"M");SE(H28>1;SE(G28>19;"A";SE(G28>5;"M";"B"));SE(G28>19;"M";"B")));"NC"),=SE(E28="EQ";SE(O28="I";Q28(H28>2;SE(G28>4;"A";"M");SE(H28=2;SE(G28>15;"A";SE(G28>4;"M";"B"));SE(G28>15;"M";"B")));"NC")),=SE(E28="EQ";SE(O28="O";SE(H28>3;SE(G28>5;"A";"M");SE(H28>1;SE(G28>19;"A";SE(G28>5;"M";"B"));SE(G28>19;"M";"B")));"NC")),=SE(E28="ILF";SE(H28>5;SE(G28>19;"A";"M");SE(H28>1;SE(G28>50;"A";SE(G28>19;"M";"B"));SE(H28=1;SE(G28>50;"M";"B");"")))),=SE(E28="EIF";SE(H28>5;SE(G28>19;"A";"M");SE(H28>1;SE(G28>50;"A";SE(G28>19;"M";"B"));SE(H28=1;SE(G28>50;"M";"B");""))))
Modifica Product,,,ADD,EI,,1,1,=SE(E29="EI";P29;SE(E29="EO";Q29;SE(E29="ILF";T29;SE(E29="EIF";U29;SE(E29="EQ";SE(O29="I";R29;SE(O29="O";S29;"NC"));SE(E29="";"NC")))))),=SE(E29="EO";SE(I29="A";7;SE(I29="M";5;SE(I29="B";4;"NC")));SE(E29="EI";SE(I29="A";6;SE(I29="M";4;SE(I29="B";3;"NC")));SE(E29="EQ";SE(I29="A";6;SE(I29="M";4;SE(I29="B";3;"NC")));SE(E29="ILF";SE(I29="A";15;SE(I29="M";10;SE(I29="B";7;"NC")));SE(E29="EIF";SE(I29="A";10;SE(I29="M";7;SE(I29="B";5;"NC")));""))))),,,,=SE(J29="";"";SE(J29="NC";"";SE(L29="";1;L29)*J29)),O,=SE(E29="EI";SE(H29>2;SE(G29>4;"A";"M");SE(H29=2;SE(G29>15;"A";SE(G29>4;"M";"B"));SE(G29>15;"M";"B")));"NC"),=SE(E29="EO";SE(H29>3;SE(G29>5;"A";"M");SE(H29>1;SE(G29>19;"A";SE(G29>5;"M";"B"));SE(G29>19;"M";"B")));"NC"),=SE(E29="EQ";SE(O29="I";Q29(H29>2;SE(G29>4;"A";"M");SE(H29=2;SE(G29>15;"A";SE(G29>4;"M";"B"));SE(G29>15;"M";"B")));"NC")),=SE(E29="EQ";SE(O29="O";SE(H29>3;SE(G29>5;"A";"M");SE(H29>1;SE(G29>19;"A";SE(G29>5;"M";"B"));SE(G29>19;"M";"B")));"NC")),=SE(E29="ILF";SE(H29>5;SE(G29>19;"A";"M");SE(H29>1;SE(G29>50;"A";SE(G29>19;"M";"B"));SE(H29=1;SE(G29>50;"M";"B");"")))),=SE(E29="EIF";SE(H29>5;SE(G29>19;"A";"M");SE(H29>1;SE(G29>50;"A";SE(G29>19;"M";"B"));SE(H29=1;SE(G29>50;"M";"B");""))))
